,vmax_forward_Enz_A,vmax_forward_Enz_B,vmax_forward_Enz_C,vmax_forward_Enz_D,vmax_forward_Enz_E,vmax_forward_Enz_F,vmax_forward_Enz_G,vmax_forward_Enz_H,vmax_forward_Enz_L,vmax_forward_TKT2,vmax_forward_RPI,vmax_forward_PDH,vmax_forward_CS,km_substrate2_TKT2,km_substrate1_PDH,km_substrate1_Enz_A,km_substrate2_Enz_A,vmax_forward_Enz_I,km_substrate1_Enz_I,Enz_I
523,1.3989556,0.8121716,0.848956,1.578697,0.92692244,1.3017025,1.4271936,1.2793744,1.0956037,0.67980003,1.0145191,1.002412,0.9728737,1.9989487,1.1163375,1.9359714,0.97561836,0.88204646,1.0032965,1.4814920774250215
524,1.1688882,1.0811726,0.8089658,1.3233724,1.0092089,2.0027492,0.965932,1.4001317,1.2614796,2.012487,1.0227069,0.9791814,1.0038561,1.4993843,1.1328416,2.0620947,1.013239,1.0577931,1.0033201,0.37952003350545094
525,0.96204436,1.3822991,1.693102,0.6545205,1.8078303,1.0225024,1.3827993,1.532815,1.2249159,1.8478012,1.0683569,1.0085006,1.0423048,1.7221671,1.2653612,2.3996294,1.026086,1.1797748,0.99528146,0.27575504032476195
526,0.6496998,1.5306563,1.2512174,0.8019469,1.3680253,0.79412496,0.80847204,0.5260684,1.560756,2.5610423,1.0702506,0.99900985,1.0557771,1.0953007,1.2593125,0.6732695,1.0265747,1.1439606,0.9730277,0.36501845368208985
527,1.4318893,1.4714644,1.2902007,0.9300871,1.4808282,1.4987702,0.95598197,1.1295266,1.1704268,2.1488578,1.0300542,0.9897881,0.98621523,2.895947,1.1891664,0.89584297,0.98029804,0.9559499,1.0059208,1.4149052793773356
528,1.6170168,0.87304914,1.6887532,0.7201853,1.1790521,0.65595376,1.8665959,1.7440007,1.391551,0.5033959,1.0440981,1.0240278,0.9852503,0.8749562,1.1275651,1.9976403,0.9747126,0.9626517,1.013555,1.1857101175251172
529,1.9033103,1.6574994,2.0578244,0.9315586,1.0845921,0.68183136,1.3596712,1.4116771,1.4824729,0.50663567,1.0769184,1.0261159,0.9876894,0.6638712,1.0812992,1.9461539,0.9528161,0.8437844,1.006349,1.4976585980735573
530,1.4672629,0.6415256,1.5339345,0.6744919,0.78214014,0.5763973,1.2941703,1.2316544,1.15909,0.73383,0.98496747,1.0221639,0.992227,2.0061262,1.1206706,2.953691,0.96696967,0.9786783,1.0282811,1.1002710552751989
531,1.0177177,1.5592834,1.177508,1.5328662,0.7663934,1.8825513,0.8880228,1.3887966,1.6813145,2.4888716,1.0509012,0.9794258,1.0110444,1.2849456,1.1336699,1.6906215,1.0282838,1.0882055,0.984824,0.2969592282261425
532,1.326299,1.6690289,1.3945618,1.8053045,1.1308157,0.9134934,1.2638657,0.87047654,1.5202522,2.1214123,1.1116538,0.9980861,1.0175984,0.49527484,1.1859995,1.1299448,1.0009242,0.9468744,0.9895844,0.4738049453548464
533,1.3510554,1.2870648,1.8570802,1.4069152,0.72546005,0.66906834,1.1834751,1.5000923,0.7732339,1.8568714,1.0347257,1.0132041,1.0278372,1.330079,1.2046343,1.5776705,1.0054108,1.0367408,1.0077043,0.5723129941678936
534,1.7139401,1.0653034,1.4820577,1.5388072,0.91985476,0.8519727,1.5630239,1.6139069,0.8290119,2.489281,1.1038588,1.0107466,1.022568,1.3939883,1.1829795,2.8221688,0.99083436,0.9567902,1.0001807,0.3911737501056495
535,1.1105815,0.85697544,0.781114,1.3213944,0.85970056,1.7520629,1.2460657,1.5894849,1.3275274,2.5647702,1.0366999,0.9812603,1.0019413,1.7805352,1.1600056,1.4218787,1.0214089,1.0772837,0.99007255,0.46038204518647685
536,1.3223598,0.9876541,1.2959137,0.679914,1.8418703,0.8708894,1.6302994,1.3528683,1.9810276,1.1973643,1.0615418,1.000034,0.9785434,1.6362716,1.178557,1.1926241,1.0023565,1.0337331,1.0071174,1.0493141853888304
537,0.9172132,0.7059951,1.374178,0.6337061,1.4010923,0.9693687,1.3764554,1.6856973,0.7621243,1.0364296,1.0079556,1.0005819,1.0201912,1.351334,1.2285722,0.6815426,1.0303478,1.1963017,1.0005519,0.8411953545128432
538,1.7823665,0.8619827,0.79846776,1.5601344,1.2307327,1.4420956,1.306573,1.1444988,1.0568764,1.3758909,1.0503103,0.99037576,0.96479094,1.8509586,1.1226078,1.4486165,0.957917,0.8109546,1.0211415,1.435118615065964
539,1.5705116,1.7461716,1.7017626,1.5482891,0.9605479,1.4749441,1.2301614,1.5397584,1.2870103,0.9164623,1.0396358,0.9997315,0.98416543,1.3898369,1.1075552,1.3184218,0.97838205,0.90626925,1.0111623,1.4585004778555188
540,1.537956,1.3488094,1.251201,1.0000875,1.3209059,1.694265,1.1368369,1.4988635,1.3434362,2.432465,1.0683788,0.98609924,0.9941123,1.4606551,1.1552606,1.1084412,0.9921749,0.98748803,1.0031365,0.8520440571094555
541,1.4604836,1.0565444,1.0328003,1.4673562,1.0800307,1.2736104,1.1611441,1.1051176,0.9447825,1.3728967,1.0131999,0.9955073,0.9788103,2.7491703,1.1562754,1.3933424,0.9735679,0.89302933,1.0114836,1.4298114241319242
542,1.937058,1.5237111,1.3970081,1.329638,1.4089389,1.550236,1.0130774,1.2092543,0.98817563,1.8158841,1.0447642,0.9919311,0.9690858,2.7441134,1.136069,1.9296654,0.95720744,0.8355936,1.0239654,1.4251846127917795
543,0.68289447,1.1660403,1.0869287,1.8526781,0.76777637,0.9863895,1.4042753,1.2456348,1.4114702,1.4564593,0.98030835,1.0024312,1.0144254,2.8336844,1.2171617,1.9197489,1.0360199,1.0931906,0.9917076,0.43620845582575574
544,0.61746585,1.1562284,1.5214771,0.95007575,1.0016936,0.67854977,1.7682639,1.2873492,1.6693001,1.2233579,0.9809118,1.0140352,1.0131459,2.306707,1.2394525,0.9436735,1.0172478,1.1361537,0.99994355,0.7734581719263756
545,0.6189492,1.0662347,0.8624301,0.77230334,1.3300953,1.4873432,0.7883841,0.86579645,0.771472,0.5201812,0.931987,0.9951827,1.0148773,2.771887,1.2128626,0.7198519,1.0017502,1.0905169,1.0060238,1.0865504628936304
546,1.5422325,1.4367205,1.2155701,1.3626933,1.5070567,1.3199329,1.688161,1.3497231,1.8645577,1.0513515,1.0323642,1.0043284,0.97434235,2.409247,1.1332227,2.8928633,0.98516285,0.9164636,1.015074,1.0809526680234773
547,1.5569384,1.2805697,1.0626608,2.0297856,1.421846,1.0750134,1.6211022,0.97427005,0.69555664,0.63691247,1.0535984,1.0119698,0.98144174,1.8534044,1.1807785,2.5527935,0.9704314,0.81487453,0.99863136,1.4589376527752316
548,1.8064735,1.1098989,1.0040447,1.1101406,1.3483899,1.7201297,1.1110934,1.3781614,1.3456688,2.7248125,1.0960615,0.98211884,0.9877876,1.0790212,1.1303811,1.6661445,0.9813975,0.9278752,1.0096445,0.5920640691138113
549,1.8592858,0.33175266,0.62694466,0.83771205,1.0153673,1.1183604,1.5415057,1.3861113,2.1631315,1.8269699,1.0641953,0.99886173,0.9587337,1.765357,1.0480385,2.7538764,0.9658128,0.8690498,1.0141884,0.7428659308895131
550,1.1415427,0.88723147,0.9028913,1.2347949,1.3068478,1.1571997,1.1813937,1.0516536,0.8220601,2.4524908,1.092123,1.0004652,1.0418167,1.2493976,1.2371204,2.2045083,0.9971232,1.0195065,0.9928597,0.28479966368771625
551,1.4058036,0.5001612,0.71326137,0.6359606,1.8040407,1.206772,1.0657787,0.8962049,0.643826,0.5086032,1.0256144,0.99498063,0.9987978,0.7200219,1.178944,0.72185665,0.96892,0.95379573,1.0279934,1.0506641415654538
552,1.4997277,1.3419971,1.3278133,0.93056655,1.2219937,1.4665838,0.75454295,1.1097474,0.90587497,1.5582877,1.0493219,0.9921018,1.001097,1.0489327,1.145143,0.5458297,0.9717022,0.93802124,1.0089247,1.3387150803483228
553,1.1043167,0.70282614,1.3939248,1.8297565,0.5668447,0.53202164,1.0466517,1.4886518,0.78146863,0.5078534,0.9408204,1.0182751,0.98864263,2.834334,1.2101238,0.92214775,0.99678445,0.93722236,1.0218099,1.4779181421399157
554,1.05293,1.2974852,1.0063797,1.4516153,1.0300441,1.4881376,1.0147555,1.069001,1.4048407,1.6891539,1.0212346,0.99177724,1.0156292,1.7740065,1.1544766,2.556675,1.0145193,1.052849,1.0006042,0.3550476497785705
555,1.9638181,1.6569084,1.4936739,1.7721951,1.2913812,1.0012442,1.6257254,1.1980858,1.9824619,1.7356439,1.1096399,1.0034189,0.9713315,1.4518459,1.1087958,2.4878967,0.96890426,0.8062962,1.0130907,0.8594139436527216
556,1.8989174,1.0715007,0.884498,1.5939662,1.2158763,1.6143562,1.3600507,1.2194364,1.6013725,0.78423214,1.0813353,0.99378985,0.95745516,0.47638178,1.0498174,2.0710564,0.95238423,0.77089834,1.0184474,1.1476654861456814
557,0.66639984,0.73560107,0.8026906,0.93790936,1.1156038,1.2629129,1.5782713,1.5117233,1.75053,2.440598,1.077285,1.0041587,1.038417,1.6924793,1.2238691,2.3254185,1.0217502,1.1270112,0.97368205,0.16258126079895374
558,1.573365,1.2556192,1.7144676,1.2797499,1.2657886,0.71168494,1.5911986,1.2441056,0.8236389,2.272365,1.036051,1.0121124,1.0101736,2.6268156,1.237639,2.8261666,0.9869117,0.99616075,1.024926,0.5414931528971438
559,1.2768259,1.0456625,1.0587095,0.7359911,1.2325356,1.5970141,0.7276974,1.1565702,0.79666317,1.2692304,1.028077,0.992424,1.0286082,0.23712131,1.1416883,1.532277,0.99286073,1.048955,1.0137761,0.30949882303250664
560,0.8590019,1.183664,0.58713543,0.8787043,1.6278572,1.8418682,1.0580472,0.90692693,1.9408131,1.1906202,0.97839236,0.9854497,0.9954972,2.552569,1.1568291,2.4207802,1.0098586,1.0690686,1.0111601,0.5291732761194201
561,1.3276055,1.3917649,0.9695381,1.7461021,1.4726028,1.2007326,1.6453418,1.0084102,1.826467,1.8538408,1.094548,0.9927483,0.9934256,1.0056494,1.1855351,1.1755422,0.9975508,0.92258894,0.99881464,0.7350094066801414
562,1.0180459,1.2665368,1.1595124,0.9617281,0.8996016,1.5561328,0.8034853,1.1462433,1.4419264,0.60773873,0.9880096,0.9942281,0.99203837,1.6295128,1.1067343,0.72944283,0.98620176,0.994489,1.0028871,1.4890143142525663
563,1.2755563,1.5243169,1.0445286,1.0231844,2.1826131,1.0555578,1.6390963,0.7404645,1.7491171,0.6943425,1.058278,1.0134784,1.001535,1.3390335,1.2020354,2.7675877,0.9868035,0.941148,1.0025985,0.9726817939309073
564,0.7741045,1.6303169,1.1992589,1.2151856,1.2463793,1.742218,0.7021526,0.95424014,0.9137747,0.7694359,0.95844513,0.9897165,1.0097916,2.5546045,1.1915085,0.93393844,1.0033882,1.056889,1.0053777,1.4438353171392486
565,1.3822372,1.3551885,1.3666543,0.98447466,1.5770913,0.8225144,1.6237837,1.2182629,1.5965657,1.8447938,1.0555315,1.0095283,1.0142032,1.8964065,1.2063744,2.2600455,1.0022705,1.0206001,1.0057763,0.5402422572781534
566,1.0530537,0.83550894,0.66182625,0.9925792,1.8639402,1.7867142,1.3632988,1.3584108,0.7990067,2.9971328,1.107468,0.9942435,1.0431395,2.0185134,1.290398,2.8063195,0.9951346,1.043278,0.99473447,0.23429316949314327
567,0.8855846,1.4038867,1.2541468,0.8339765,1.5805111,1.1116347,1.5838779,1.2185943,1.6984992,0.5208802,1.0062479,1.0068147,1.0038338,1.6147981,1.2030407,0.35563168,1.0000479,1.0366334,1.0013857,1.2455259850661162
568,1.9009426,0.6688248,0.72669375,0.74950886,1.799118,1.7004641,1.4548283,1.5434346,0.9869195,2.6247988,1.0701605,0.98575693,0.98853624,1.6757486,1.1748759,2.1031063,0.9792413,0.9520194,1.0248137,0.6336215458692567
569,0.8539609,1.7564703,1.4916201,1.3796952,0.9728687,1.5901042,0.99056756,1.2964773,1.1955445,0.78623617,0.9803846,0.99476266,1.0006524,2.2693148,1.1700855,0.46308586,1.0044277,1.0362097,0.9966339,1.4656993541851988
570,0.83517885,1.6918172,1.5053968,1.1279263,1.3514159,1.0942403,1.0012356,0.978216,0.8681309,1.5513686,1.0172218,1.0021619,1.0458987,1.5737888,1.2510375,1.0699258,1.0205737,1.1198453,0.99446106,0.581148295441315
571,1.6560841,0.9995314,1.3361138,1.6118517,0.6517317,1.4808604,1.0836276,1.9122245,1.6719499,1.9357972,1.0517505,0.9936663,0.9812125,0.7598742,1.093435,1.8080915,0.99901795,0.94050294,1.0182887,0.5055069956573932
572,1.0047889,1.7651232,1.7113117,1.6132116,1.5066314,0.8731166,1.9461898,1.5651424,0.8691989,1.7821398,1.0497761,1.0101941,1.0430628,1.5289958,1.3032926,1.0698861,1.0347502,1.1149682,0.9933725,0.61187204176521
573,1.4067991,0.82633317,0.8908576,1.508914,1.3029666,0.9001453,1.9678518,1.3627176,1.4788003,1.4610913,1.0193487,1.0067147,0.9829887,3.0318573,1.1867167,2.5678506,0.99576026,0.949118,1.0112396,0.8886594798017549
574,1.0742053,1.041092,0.723477,1.5571759,1.2002094,1.0401436,1.1447054,0.55343205,1.2611966,0.61134446,1.0396271,1.0095803,1.002358,1.2047788,1.1459492,2.8737445,0.9884008,0.9225217,0.9840426,0.8866138608305956
575,1.1529062,1.5682143,1.1327759,1.5997641,1.765348,1.7339367,1.662253,1.4077392,0.8856007,0.67423415,1.0429529,0.99717283,1.0114138,0.49973148,1.2166748,1.2817947,1.0052283,0.99917436,1.0059099,0.9285477418021406
576,0.6639892,1.3820635,1.0186263,1.4191558,1.598348,1.5305315,1.691918,1.4556749,1.5699809,2.9512658,1.0996538,0.99997735,1.0455576,2.4249015,1.2996091,2.8157039,1.0288944,1.1183484,0.9750747,0.14613149995436547
577,1.8985813,0.7813071,1.3519437,0.60902405,1.751632,1.2700665,0.7412008,1.2715266,1.4665595,2.437569,1.1039617,0.9749876,0.94312036,2.1398635,1.1298573,0.8645968,0.9783438,0.95083374,1.0108935,1.0424859383873448
578,1.6684582,1.1124653,1.8577081,0.6388817,1.43385,0.5411264,1.2049174,0.813551,1.2885425,0.5493902,1.006725,1.0210999,0.9626862,2.6239314,1.1452444,2.8589416,0.94265705,0.88749766,1.0360726,1.1309671510175792
579,0.7199892,1.6278259,1.5161709,1.7025764,0.69935524,1.654616,0.56052446,1.4354415,0.8827629,1.2281991,0.963085,0.99353206,1.0377778,1.5099982,1.188892,1.9361438,1.0408498,1.154153,1.0070615,0.32594269947169285
580,0.85011864,1.2922095,0.8989887,0.69866633,2.1092315,1.7536794,1.4625174,1.2859921,1.7119083,1.0623523,1.0167401,0.9882231,1.0144225,1.100028,1.2180002,1.4673098,1.0264004,1.1468775,1.0119333,0.4937371811422844
581,1.8077862,1.6477305,1.8131894,1.3094182,1.3843684,0.7169657,1.739988,1.3212118,1.5855048,0.6718681,1.0906732,1.021937,0.9889032,0.57371503,1.1287695,2.0356872,0.9640502,0.84733176,1.0098703,1.3413990841124803
582,0.60104895,1.3673655,1.2288793,1.4336667,0.7752205,0.79079235,1.0865958,0.8752188,1.7393188,1.3205085,0.9777969,1.0069239,1.0197108,2.9602404,1.1928265,2.0835276,1.0284067,1.1025078,0.98607904,0.3978132117732367
583,1.7851474,1.7685267,1.6018616,1.7283955,0.8953234,1.8896077,0.9337311,1.5870824,0.9860561,2.4972079,1.0609608,0.98036194,0.9620708,2.6845021,1.130244,0.6106258,0.9725214,0.8607122,1.0020622,1.39613960827651
584,1.4053109,1.2673979,1.4357631,0.7760279,1.0512216,1.0571053,0.8621315,1.1065114,1.1738257,1.7922912,1.0188382,1.0010439,0.9902284,2.807718,1.1569629,0.88175124,0.97421753,0.9531925,1.0006506,1.3038887595135347
585,1.242403,1.5853621,1.4576749,0.94490325,1.7374628,1.0089517,1.1150023,0.89354354,0.83021677,1.1509298,1.0372338,1.00798,1.0453007,0.8493866,1.2279941,2.0465713,1.0002371,1.0531766,1.016156,0.4622454896930188
586,1.3161501,1.1900331,0.91899884,1.5959349,1.0965734,1.6937909,1.1978439,1.3046656,1.2693917,2.3035493,1.062902,0.9819507,0.99747634,1.3765458,1.162406,1.3168067,1.0042765,0.9860246,0.99811316,0.6143981931883193
587,1.5663944,0.5257937,0.9121367,0.7728152,1.2030694,1.0930278,1.5193511,1.5255821,1.1077435,2.1835923,1.0487145,0.9979666,0.98512894,2.0858817,1.174269,0.7255532,0.97949725,0.95431936,1.0036435,1.315240065492537
588,0.9945717,0.96842694,1.0191408,1.4500777,0.8579284,1.2819949,1.4002361,1.4173467,1.0564599,1.1598501,1.0163244,0.9973177,1.0096219,1.2577946,1.1732103,0.7678049,1.0087421,1.0346205,0.9958844,1.1822652277299877
589,1.2725546,1.0619727,1.5913752,0.7149482,1.701853,0.55806804,1.418657,0.50992554,0.83052754,2.1983962,1.0239629,1.0070547,0.9970536,2.3975997,1.3100331,0.505255,0.9569259,0.9656695,1.0377864,1.1856554874836178
590,1.2439197,1.2711169,1.2693669,1.2292516,1.0069599,0.8510109,1.1489923,0.95434207,1.5839789,1.38107,1.0314254,1.0078638,1.0151845,1.743451,1.1419953,2.7571402,0.99993056,1.007705,1.0029787,0.4935648198127135
591,0.90687,1.3368157,1.4702337,0.883446,1.2764592,0.7644228,1.140797,1.0376163,0.76730573,0.9284215,0.99487245,1.014711,1.05211,1.4756194,1.2306156,1.8816835,1.0150571,1.1272415,1.0041403,0.5823296519198855
592,1.1196629,1.5838305,1.5027157,1.0801404,1.4035299,1.0368737,1.140999,1.0744174,1.0086913,1.2796106,0.99857134,1.0088451,1.034314,2.2736382,1.2122998,2.7774115,1.0116518,1.0870105,1.0106864,0.5060969248590651
593,0.62885404,1.698928,1.4013182,1.2527776,1.0414066,1.6315994,1.4515799,1.6508441,1.8664145,0.9492841,0.9867548,0.9990635,1.0177299,1.7270691,1.1663005,1.8040913,1.0410498,1.1687274,0.98886937,0.4320749558679331
594,0.9019654,1.1165379,1.2957345,0.6809399,0.78720474,0.90555453,1.0286545,1.1209097,1.6408184,0.5083859,0.992539,1.0189073,1.009062,1.7569364,1.1088966,2.441584,0.99948555,1.0531002,0.97965807,1.0098101374523152
595,1.571473,1.8062841,2.0354462,1.2360903,0.9835541,0.94950545,1.1806823,1.4646921,1.0453982,1.2469783,1.0626112,1.0119873,1.019297,0.7241275,1.1458285,1.4686953,0.98710144,0.97332287,1.0056227,0.760405322212014
596,1.2899876,1.5839802,1.2218436,1.6747247,1.1771579,0.99194753,0.9787673,0.53607625,1.483012,0.9570656,1.0507834,1.0000963,0.99679905,1.4267229,1.1472044,1.4111534,0.9762374,0.87756574,1.0053328,1.4519411105157152
597,0.75411606,1.0911318,1.0732764,1.7951293,0.76124966,1.8366015,0.9720001,1.626445,0.42217043,1.7556636,1.0429938,0.993484,1.0560669,0.60476834,1.2171777,2.1992397,1.0263518,1.1173295,0.99359214,0.13965401556392054
598,0.98534095,1.0490943,0.79708135,1.6086793,1.0636961,1.058892,1.2245028,0.8165589,1.679321,2.5827065,1.0916741,0.99824315,1.0226617,2.0008423,1.2014647,2.7358947,1.0056419,0.9959488,0.98165745,0.2573083891160598
599,1.011842,1.7579781,1.6090693,0.8037822,1.5337877,1.1447716,0.9791857,1.0436022,1.3117774,2.0339518,1.0882176,1.00654,1.0578585,0.5904593,1.2294507,1.9038717,1.0084653,1.097493,0.9912151,0.20405488248311054
600,0.34255743,1.2953714,0.9265753,1.2706978,1.0637091,1.498921,0.9690616,1.0041528,1.3035047,1.369129,0.97292185,0.9977008,1.0424173,2.7409582,1.223852,2.6449485,1.0364723,1.1815933,0.9872262,0.14927391713346505
601,0.86744237,0.8841876,1.0439249,1.0095054,0.96696913,1.1710856,1.1142296,1.2192576,0.63317275,0.53656673,0.96848285,1.0083165,1.0206224,1.8750848,1.181855,1.6083317,1.0038242,1.0709251,0.9961944,1.428752108774328
602,0.81781375,1.4333235,1.2426795,1.2126646,0.8603518,1.8142968,1.0047961,1.5324075,1.3106365,1.2768581,1.0004582,0.9892359,1.0203352,1.1008972,1.1473669,1.2093774,1.0257043,1.1289244,0.9938595,0.47826224941537343
603,1.1176664,1.4085523,1.2126786,0.8678603,1.1929963,1.488199,1.1186135,1.2220201,1.981986,0.84874654,1.0264841,0.99631757,0.992857,1.0238644,1.1084279,0.99658006,0.991332,0.9984479,1.0025094,1.372571522971364
604,1.1561632,1.0423733,0.95164955,1.4503181,0.67538285,1.8553427,0.58798003,1.1877532,0.74626267,0.69971037,0.9841535,0.98409605,0.98584205,1.4913367,1.1043404,0.44695553,0.9787171,0.9385392,1.010098,1.4061968844416601
605,1.2064823,1.0281802,1.3100852,1.1843424,0.80282915,1.2173258,1.6729568,1.9838634,1.7828417,2.25084,1.0153345,1.0021324,0.997433,2.6838312,1.158581,2.3833508,1.027481,1.0984302,0.9947262,0.4295424763404033
606,0.6863284,0.8070091,0.89427793,1.1935811,0.974486,1.0741388,1.4306045,1.2488103,0.9225538,0.5713825,0.95501834,1.0069841,1.0082726,2.6804776,1.2075752,1.099234,1.0110475,1.0722821,0.9924273,1.4704952339220794
607,1.0750725,0.74947155,1.1186523,1.1435637,0.9787042,0.77661145,1.8862725,1.5696473,1.4883258,2.5404446,1.0517446,1.0043092,1.0131594,1.871543,1.2268488,1.2169968,1.0219759,1.0931193,0.9879709,0.5253984016318283
608,0.73930883,0.5195657,0.5252081,1.6128788,0.8264687,1.3068496,1.5802836,1.3821976,0.927202,1.5072063,0.9747415,0.9921806,0.9999715,2.8937361,1.2171614,0.945157,1.0218275,1.0687419,0.99120855,0.9410467695558811
609,1.0006766,1.5728742,1.4533738,1.544344,0.74910164,1.4758754,0.7989377,1.3501756,1.1337411,2.3947108,1.0142187,0.9896499,1.0148578,2.4815173,1.1908728,1.4215531,1.0240072,1.0828197,0.989587,0.5267524088363893
610,1.4390794,1.6856586,1.4824482,1.567621,1.2991333,1.5640445,1.3521025,1.4374511,1.068963,0.8098626,1.0292594,0.99953485,0.99241304,1.5100583,1.1514874,1.6509668,0.9864716,0.9361422,1.0123436,1.4511190180498703
611,1.1415619,1.6803275,1.8042728,1.1867847,0.7820846,0.9514413,0.9630281,1.3003151,1.6657841,0.6060394,0.99902534,1.0219,0.99520826,2.247799,1.1128135,2.8436284,0.9967967,0.98774254,0.98580635,1.3045893219519877
612,0.6768632,1.5485564,1.8357339,0.6915293,1.3898045,0.9772856,1.4486974,1.6859558,1.6628513,2.5790818,1.1513337,1.0182091,1.075654,0.4713022,1.2712666,2.1511168,1.0243368,1.179969,0.9630367,0.08892989319062705
613,0.9544138,1.6096927,1.0399925,1.1288068,1.4804953,1.6041428,0.90840495,0.84797436,1.7178764,1.9859824,1.0094036,0.98690987,1.0038272,2.8605165,1.190737,2.0181894,1.012005,1.0574782,0.99920106,0.481355498692958
614,0.83851385,1.6363095,1.5235018,1.2407401,0.95044124,1.036333,1.0833659,1.164912,1.741246,2.8654199,1.092026,1.0045978,1.0424153,1.9806554,1.218366,2.2538655,1.0212669,1.0981815,0.96849215,0.21262026931788836
615,0.6093827,1.4914794,1.3280488,1.8270755,1.1839314,0.7132093,1.2371192,0.588962,0.89077175,2.023193,1.0900705,1.0096375,1.069759,0.7827684,1.303271,1.8975846,1.016832,1.0743651,0.9842926,0.14099064199819966
616,1.5255293,1.1715688,1.1111513,1.6975605,1.0613878,1.1856059,1.835836,1.5101204,1.9271822,1.6482944,1.0950079,0.99812627,0.98468447,0.62324,1.124016,1.5264276,0.9948098,0.9162467,1.0001223,0.5703048142020766
617,1.5858905,1.2561363,1.5762646,1.3356936,1.0558467,0.777614,1.0908849,1.1782162,0.60264015,2.6608691,1.1387589,1.0108218,1.0486825,0.4788537,1.2112095,2.2264833,0.98213977,0.95699185,0.99303216,0.26952128520881014
618,0.62347436,1.2549638,0.90075076,2.0024838,1.0769154,0.8857112,1.7243885,1.0113525,1.792784,2.7312026,1.0763535,1.0024142,1.0313038,2.795481,1.2713966,2.6241834,1.0372527,1.0780036,0.9687431,0.1744919679592699
619,1.122364,1.6321768,1.2668661,0.9555478,1.1067772,1.5909342,0.66006887,0.906169,1.8637748,0.7669445,1.0317705,0.9987149,1.0070163,0.63072044,1.0760497,2.5368776,0.99350107,1.0057211,0.996434,0.467612560836167
620,1.3886414,0.71148527,0.9874636,1.5245168,0.98880756,0.8440906,1.5185577,1.2996583,0.63046384,2.2521877,1.0755036,1.0007672,1.0252488,0.8913978,1.2152743,1.2685264,1.0040348,1.001153,0.99689436,0.5236646076478423
621,1.0861351,1.4387552,1.0192014,1.5667939,1.269186,1.8170817,0.94319034,1.1162302,0.9415245,1.6047976,1.0333194,0.98748136,1.0279124,1.1869079,1.1801361,2.5095959,1.0118139,1.050559,1.007678,0.3034287317471207
622,1.5702145,1.4049441,1.812339,1.5633068,0.765543,1.0348247,1.3695755,1.841058,1.3450344,0.5616077,0.99930525,1.0214392,0.9630647,2.6610727,1.1139089,2.382641,0.9794419,0.87803215,1.002887,1.5097602700371695
623,0.5664325,0.64001095,0.9889692,1.2458711,0.95688903,0.8315134,1.7014161,1.5493491,0.8162346,2.4611397,1.0551195,1.01556,1.0601462,2.569017,1.3018492,2.4087925,1.0274467,1.1522346,0.9708913,0.16428530805218644
624,1.7629366,0.8809887,0.5879861,1.7079487,1.2733599,1.645231,1.4333698,1.0809627,1.4595253,0.6039487,1.0528721,0.99739265,0.9365367,1.8595481,1.0664676,2.546991,0.9480691,0.73396164,1.0040928,1.5138382194146314
625,1.1624235,1.4882369,0.99003017,1.5640807,1.8862467,0.92043936,1.6305927,0.7236629,1.5020139,2.6328301,1.0812932,0.9950312,1.0109878,2.4216223,1.2900188,1.263503,1.0101162,0.98781335,0.9943729,0.7101950659541397
626,1.0096064,1.4833664,1.7104443,0.9090252,1.4174232,0.8579135,1.2233565,1.3076122,0.7680924,2.6998756,1.1385059,1.0186759,1.080753,0.77648956,1.2941247,2.1738906,1.0006901,1.0838825,0.97799003,0.17576038165935803
627,2.0912106,1.1743528,1.3019844,1.6512742,0.8336048,1.1656021,0.7424215,0.875325,0.6781149,0.729244,1.0604742,1.0027195,0.97293407,1.1072218,1.0533082,2.2974699,0.93252635,0.7273338,1.0242494,1.4321969400983396
628,1.1607188,1.3642145,1.2119046,1.2014377,1.4944863,1.4807181,1.5611922,1.5484633,1.2829635,1.9260011,1.0343144,0.99807245,1.0221821,1.8975292,1.2148814,2.488812,1.0210664,1.0945942,1.0050174,0.35999836074606173
629,1.1041683,0.8609235,0.5645977,1.7484915,1.6610879,1.0063964,2.0349488,1.0077972,1.3610613,1.2939641,1.057852,0.9973355,0.99671364,1.3933431,1.2463931,0.6391464,1.0003296,0.9413036,1.0034463,1.4334425227273546
630,1.7134115,0.9185444,1.287448,1.8539503,0.7999817,0.6181989,1.5451047,0.599428,1.7520385,2.0800343,1.0886493,1.0001585,0.95026886,1.58702,1.1435679,1.2559595,0.94066393,0.7580911,1.0258374,1.4180554066797197
631,1.5303807,1.3297685,1.5058707,1.4184566,0.83571434,1.2959474,1.3490715,1.6686168,1.3827143,0.9308318,1.0234715,1.0098196,0.99062467,1.6200014,1.0935123,3.0555954,0.99225086,0.9593072,1.0065383,0.8358553049197472
632,1.4522899,1.1150635,1.5459062,0.9790945,1.0321648,0.8094754,1.6268104,1.6519177,1.2758873,1.0757558,1.047723,1.0166157,1.0240709,0.53235763,1.1440239,2.226707,1.0005773,1.0363226,1.0086006,0.41804609817119154
633,1.7070988,0.87947273,1.0718486,1.1533562,1.1141708,1.2370185,0.94796276,1.0341611,0.6011057,0.576187,1.0435262,0.99899733,0.98945194,0.49215692,1.112299,0.5912215,0.94746935,0.83254623,1.0232391,1.377902605448804
